2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:14:31 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:15:56 [ERROR][aof.go:248] exec err -NOAUTH Authentication required

2025/08/31 13:23:58 [INFO][server.go:48] bind: 0.0.0.0:6399, start listening...
2025/08/31 13:53:25 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:25 [INFO][server.go:69] connection closed: 127.0.0.1:57550
2025/08/31 13:53:25 [INFO][node_manager.go:219] propose EventStartMigrate 9nPGS0ExpDy03udXjJCs success
2025/08/31 13:53:25 [INFO][migration.go:263] received importing task 9nPGS0ExpDy03udXjJCs, 170 slots to import
2025/08/31 13:53:25 [INFO][node_manager.go:137] triggerMigrationTask 9nPGS0ExpDy03udXjJCs success
2025/08/31 13:53:26 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:26 [INFO][node_manager.go:219] propose EventStartMigrate sdIW2Clc03Icd3QAbIe6 success
2025/08/31 13:53:26 [INFO][migration.go:263] received importing task sdIW2Clc03Icd3QAbIe6, 170 slots to import
2025/08/31 13:53:26 [INFO][node_manager.go:137] triggerMigrationTask sdIW2Clc03Icd3QAbIe6 success
2025/08/31 13:53:26 [INFO][node_manager.go:219] propose EventStartMigrate djCbnDgVitEadqaO2NY8 success
2025/08/31 13:53:26 [INFO][migration.go:263] received importing task djCbnDgVitEadqaO2NY8, 170 slots to import
2025/08/31 13:53:26 [INFO][node_manager.go:137] triggerMigrationTask djCbnDgVitEadqaO2NY8 success
2025/08/31 13:53:26 [INFO][server.go:89] accept link
2025/08/31 13:53:26 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:26 [INFO][server.go:69] connection closed: 127.0.0.1:57566
2025/08/31 13:53:27 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:27 [INFO][node_manager.go:219] propose EventStartMigrate QqawGhFPg0OJahy5Vqjq success
2025/08/31 13:53:27 [INFO][migration.go:263] received importing task QqawGhFPg0OJahy5Vqjq, 170 slots to import
2025/08/31 13:53:27 [INFO][node_manager.go:137] triggerMigrationTask QqawGhFPg0OJahy5Vqjq success
2025/08/31 13:53:27 [INFO][node_manager.go:219] propose EventStartMigrate ehy4heyRMjijcBqLZKcI success
2025/08/31 13:53:27 [INFO][node_manager.go:137] triggerMigrationTask ehy4heyRMjijcBqLZKcI success
2025/08/31 13:53:27 [INFO][migration.go:263] received importing task ehy4heyRMjijcBqLZKcI, 170 slots to import
2025/08/31 13:53:27 [INFO][server.go:89] accept link
2025/08/31 13:53:27 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:27 [INFO][server.go:69] connection closed: 127.0.0.1:57574
2025/08/31 13:53:28 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:28 [INFO][node_manager.go:219] propose EventStartMigrate lm4NgJTPNogtpLmU79WG success
2025/08/31 13:53:28 [INFO][migration.go:263] received importing task lm4NgJTPNogtpLmU79WG, 170 slots to import
2025/08/31 13:53:28 [INFO][node_manager.go:137] triggerMigrationTask lm4NgJTPNogtpLmU79WG success
2025/08/31 13:53:28 [INFO][node_manager.go:219] propose EventStartMigrate hmPY2ec3efzlY7TPkxvH success
2025/08/31 13:53:28 [INFO][migration.go:263] received importing task hmPY2ec3efzlY7TPkxvH, 170 slots to import
2025/08/31 13:53:28 [INFO][node_manager.go:137] triggerMigrationTask hmPY2ec3efzlY7TPkxvH success
2025/08/31 13:53:28 [INFO][server.go:89] accept link
2025/08/31 13:53:28 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:28 [INFO][server.go:69] connection closed: 127.0.0.1:57576
2025/08/31 13:53:29 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:29 [INFO][node_manager.go:219] propose EventStartMigrate DgQBmjK7Zq04HpvFd9m0 success
2025/08/31 13:53:29 [INFO][migration.go:263] received importing task DgQBmjK7Zq04HpvFd9m0, 170 slots to import
2025/08/31 13:53:29 [INFO][node_manager.go:137] triggerMigrationTask DgQBmjK7Zq04HpvFd9m0 success
2025/08/31 13:53:29 [INFO][server.go:89] accept link
2025/08/31 13:53:29 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:29 [INFO][server.go:69] connection closed: 127.0.0.1:57584
2025/08/31 13:53:29 [INFO][node_manager.go:219] propose EventStartMigrate 7isi8al2kCESnQ9xAno1 success
2025/08/31 13:53:29 [INFO][migration.go:263] received importing task 7isi8al2kCESnQ9xAno1, 170 slots to import
2025/08/31 13:53:29 [INFO][node_manager.go:137] triggerMigrationTask 7isi8al2kCESnQ9xAno1 success
2025/08/31 13:53:30 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:30 [INFO][node_manager.go:219] propose EventStartMigrate WLEdW0IJiLkseczhb3GW success
2025/08/31 13:53:30 [INFO][migration.go:263] received importing task WLEdW0IJiLkseczhb3GW, 170 slots to import
2025/08/31 13:53:30 [INFO][node_manager.go:137] triggerMigrationTask WLEdW0IJiLkseczhb3GW success
2025/08/31 13:53:30 [INFO][node_manager.go:219] propose EventStartMigrate EIdGlOcrPhhcJcCOhNwh success
2025/08/31 13:53:30 [INFO][migration.go:263] received importing task EIdGlOcrPhhcJcCOhNwh, 170 slots to import
2025/08/31 13:53:30 [INFO][node_manager.go:137] triggerMigrationTask EIdGlOcrPhhcJcCOhNwh success
2025/08/31 13:53:30 [INFO][server.go:89] accept link
2025/08/31 13:53:30 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:30 [INFO][server.go:69] connection closed: 127.0.0.1:57590
2025/08/31 13:53:31 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:31 [INFO][node_manager.go:219] propose EventStartMigrate kd8MxiK3SppIsJFS68Ve success
2025/08/31 13:53:31 [INFO][migration.go:263] received importing task kd8MxiK3SppIsJFS68Ve, 170 slots to import
2025/08/31 13:53:31 [INFO][node_manager.go:137] triggerMigrationTask kd8MxiK3SppIsJFS68Ve success
2025/08/31 13:53:31 [INFO][node_manager.go:219] propose EventStartMigrate ikkSIg6j6BYXZOSb5fd3 success
2025/08/31 13:53:31 [INFO][migration.go:263] received importing task ikkSIg6j6BYXZOSb5fd3, 170 slots to import
2025/08/31 13:53:31 [INFO][node_manager.go:137] triggerMigrationTask ikkSIg6j6BYXZOSb5fd3 success
2025/08/31 13:53:31 [INFO][server.go:89] accept link
2025/08/31 13:53:31 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:31 [INFO][server.go:69] connection closed: 127.0.0.1:57592
2025/08/31 13:53:32 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:32 [INFO][node_manager.go:219] propose EventStartMigrate rRyJqlBqLlt9joxqE0KD success
2025/08/31 13:53:32 [INFO][migration.go:263] received importing task rRyJqlBqLlt9joxqE0KD, 170 slots to import
2025/08/31 13:53:32 [INFO][node_manager.go:137] triggerMigrationTask rRyJqlBqLlt9joxqE0KD success
2025/08/31 13:53:32 [INFO][node_manager.go:219] propose EventStartMigrate X9zVJr8tTnGcqICmDl4Y success
2025/08/31 13:53:32 [INFO][migration.go:263] received importing task X9zVJr8tTnGcqICmDl4Y, 170 slots to import
2025/08/31 13:53:32 [INFO][node_manager.go:137] triggerMigrationTask X9zVJr8tTnGcqICmDl4Y success
2025/08/31 13:53:32 [INFO][server.go:89] accept link
2025/08/31 13:53:32 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:32 [INFO][server.go:69] connection closed: 127.0.0.1:57600
2025/08/31 13:53:33 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:33 [INFO][node_manager.go:219] propose EventStartMigrate W52piR2ARM3LtD9Oqojh success
2025/08/31 13:53:33 [INFO][migration.go:263] received importing task W52piR2ARM3LtD9Oqojh, 170 slots to import
2025/08/31 13:53:33 [INFO][node_manager.go:137] triggerMigrationTask W52piR2ARM3LtD9Oqojh success
2025/08/31 13:53:33 [INFO][node_manager.go:219] propose EventStartMigrate g9jZe2v9d1AyVjpRPqmI success
2025/08/31 13:53:33 [INFO][migration.go:263] received importing task g9jZe2v9d1AyVjpRPqmI, 170 slots to import
2025/08/31 13:53:33 [INFO][node_manager.go:137] triggerMigrationTask g9jZe2v9d1AyVjpRPqmI success
2025/08/31 13:53:33 [INFO][server.go:89] accept link
2025/08/31 13:53:33 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:33 [INFO][server.go:69] connection closed: 127.0.0.1:57612
2025/08/31 13:53:34 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:34 [INFO][node_manager.go:219] propose EventStartMigrate gTncLfWcAAReaZnp3ZGt success
2025/08/31 13:53:34 [INFO][migration.go:263] received importing task gTncLfWcAAReaZnp3ZGt, 170 slots to import
2025/08/31 13:53:34 [INFO][node_manager.go:137] triggerMigrationTask gTncLfWcAAReaZnp3ZGt success
2025/08/31 13:53:34 [INFO][node_manager.go:219] propose EventStartMigrate WF4OWbpFZxP3lOkXGHmO success
2025/08/31 13:53:34 [INFO][migration.go:263] received importing task WF4OWbpFZxP3lOkXGHmO, 170 slots to import
2025/08/31 13:53:34 [INFO][node_manager.go:137] triggerMigrationTask WF4OWbpFZxP3lOkXGHmO success
2025/08/31 13:53:34 [INFO][server.go:89] accept link
2025/08/31 13:53:34 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:34 [INFO][server.go:69] connection closed: 127.0.0.1:58360
2025/08/31 13:53:35 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:35 [INFO][node_manager.go:219] propose EventStartMigrate dcamCvetFh7o5ZFKPWP3 success
2025/08/31 13:53:35 [INFO][migration.go:263] received importing task dcamCvetFh7o5ZFKPWP3, 170 slots to import
2025/08/31 13:53:35 [INFO][node_manager.go:137] triggerMigrationTask dcamCvetFh7o5ZFKPWP3 success
2025/08/31 13:53:35 [INFO][node_manager.go:219] propose EventStartMigrate TJeK24qPfzee5QD2NjoB success
2025/08/31 13:53:35 [INFO][migration.go:263] received importing task TJeK24qPfzee5QD2NjoB, 170 slots to import
2025/08/31 13:53:35 [INFO][node_manager.go:137] triggerMigrationTask TJeK24qPfzee5QD2NjoB success
2025/08/31 13:53:35 [INFO][server.go:89] accept link
2025/08/31 13:53:35 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:35 [INFO][server.go:69] connection closed: 127.0.0.1:58366
2025/08/31 13:53:36 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:36 [INFO][node_manager.go:219] propose EventStartMigrate Sw0Gy0mKatCejuRnGEiU success
2025/08/31 13:53:36 [INFO][migration.go:263] received importing task Sw0Gy0mKatCejuRnGEiU, 170 slots to import
2025/08/31 13:53:36 [INFO][node_manager.go:137] triggerMigrationTask Sw0Gy0mKatCejuRnGEiU success
2025/08/31 13:53:36 [INFO][node_manager.go:219] propose EventStartMigrate PjOvmWTIVRzqMBD0H4Xr success
2025/08/31 13:53:36 [INFO][migration.go:263] received importing task PjOvmWTIVRzqMBD0H4Xr, 170 slots to import
2025/08/31 13:53:36 [INFO][node_manager.go:137] triggerMigrationTask PjOvmWTIVRzqMBD0H4Xr success
2025/08/31 13:53:36 [INFO][server.go:89] accept link
2025/08/31 13:53:36 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:36 [INFO][server.go:69] connection closed: 127.0.0.1:58376
2025/08/31 13:53:37 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:37 [INFO][node_manager.go:219] propose EventStartMigrate KospFlzQ8iJ1Zne4nVkv success
2025/08/31 13:53:37 [INFO][migration.go:263] received importing task KospFlzQ8iJ1Zne4nVkv, 170 slots to import
2025/08/31 13:53:37 [INFO][node_manager.go:137] triggerMigrationTask KospFlzQ8iJ1Zne4nVkv success
2025/08/31 13:53:37 [INFO][node_manager.go:219] propose EventStartMigrate 3wbk1FukVNqiL2cJpxZ7 success
2025/08/31 13:53:37 [INFO][migration.go:263] received importing task 3wbk1FukVNqiL2cJpxZ7, 170 slots to import
2025/08/31 13:53:37 [INFO][node_manager.go:137] triggerMigrationTask 3wbk1FukVNqiL2cJpxZ7 success
2025/08/31 13:53:37 [INFO][server.go:89] accept link
2025/08/31 13:53:37 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:37 [INFO][server.go:69] connection closed: 127.0.0.1:58386
2025/08/31 13:53:38 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:38 [INFO][node_manager.go:219] propose EventStartMigrate 5va3YIOYplxvunI3MUKY success
2025/08/31 13:53:38 [INFO][migration.go:263] received importing task 5va3YIOYplxvunI3MUKY, 170 slots to import
2025/08/31 13:53:38 [INFO][node_manager.go:137] triggerMigrationTask 5va3YIOYplxvunI3MUKY success
2025/08/31 13:53:38 [INFO][node_manager.go:219] propose EventStartMigrate LuzinA2NcwZyA88mWWQe success
2025/08/31 13:53:38 [INFO][migration.go:263] received importing task LuzinA2NcwZyA88mWWQe, 170 slots to import
2025/08/31 13:53:38 [INFO][node_manager.go:137] triggerMigrationTask LuzinA2NcwZyA88mWWQe success
2025/08/31 13:53:38 [INFO][server.go:89] accept link
2025/08/31 13:53:38 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:38 [INFO][server.go:69] connection closed: 127.0.0.1:58398
2025/08/31 13:53:39 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:39 [INFO][node_manager.go:219] propose EventStartMigrate ffhOU74kT2cqflDmMyiE success
2025/08/31 13:53:39 [INFO][migration.go:263] received importing task ffhOU74kT2cqflDmMyiE, 170 slots to import
2025/08/31 13:53:39 [INFO][node_manager.go:137] triggerMigrationTask ffhOU74kT2cqflDmMyiE success
2025/08/31 13:53:39 [INFO][node_manager.go:219] propose EventStartMigrate n3DlE6DqStha7EC0EMCd success
2025/08/31 13:53:39 [INFO][migration.go:263] received importing task n3DlE6DqStha7EC0EMCd, 170 slots to import
2025/08/31 13:53:39 [INFO][node_manager.go:137] triggerMigrationTask n3DlE6DqStha7EC0EMCd success
2025/08/31 13:53:39 [INFO][server.go:89] accept link
2025/08/31 13:53:39 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:39 [INFO][server.go:69] connection closed: 127.0.0.1:58406
2025/08/31 13:53:40 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:40 [INFO][node_manager.go:219] propose EventStartMigrate f5XH1PDRZLwmJyimBleP success
2025/08/31 13:53:40 [INFO][migration.go:263] received importing task f5XH1PDRZLwmJyimBleP, 170 slots to import
2025/08/31 13:53:40 [INFO][node_manager.go:137] triggerMigrationTask f5XH1PDRZLwmJyimBleP success
2025/08/31 13:53:40 [INFO][node_manager.go:219] propose EventStartMigrate VrXCKbRp5uW5zIfDDa3N success
2025/08/31 13:53:40 [INFO][migration.go:263] received importing task VrXCKbRp5uW5zIfDDa3N, 170 slots to import
2025/08/31 13:53:40 [INFO][node_manager.go:137] triggerMigrationTask VrXCKbRp5uW5zIfDDa3N success
2025/08/31 13:53:40 [INFO][server.go:89] accept link
2025/08/31 13:53:40 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:40 [INFO][server.go:69] connection closed: 127.0.0.1:58412
2025/08/31 13:53:41 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:41 [INFO][node_manager.go:219] propose EventStartMigrate wDnZOAfGrCJzU6HTGsbr success
2025/08/31 13:53:41 [INFO][migration.go:263] received importing task wDnZOAfGrCJzU6HTGsbr, 170 slots to import
2025/08/31 13:53:41 [INFO][node_manager.go:137] triggerMigrationTask wDnZOAfGrCJzU6HTGsbr success
2025/08/31 13:53:41 [INFO][node_manager.go:219] propose EventStartMigrate zGWOAnIo79IAhjVhG6uf success
2025/08/31 13:53:41 [INFO][migration.go:263] received importing task zGWOAnIo79IAhjVhG6uf, 170 slots to import
2025/08/31 13:53:41 [INFO][node_manager.go:137] triggerMigrationTask zGWOAnIo79IAhjVhG6uf success
2025/08/31 13:53:41 [INFO][server.go:89] accept link
2025/08/31 13:53:41 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:41 [INFO][server.go:69] connection closed: 127.0.0.1:58420
2025/08/31 13:53:42 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:42 [INFO][node_manager.go:219] propose EventStartMigrate HEUZ1RYk0NijbpmjyGBo success
2025/08/31 13:53:42 [INFO][migration.go:263] received importing task HEUZ1RYk0NijbpmjyGBo, 170 slots to import
2025/08/31 13:53:42 [INFO][node_manager.go:137] triggerMigrationTask HEUZ1RYk0NijbpmjyGBo success
2025/08/31 13:53:42 [INFO][node_manager.go:219] propose EventStartMigrate WCsZsd5Ia9euDeeBQF8o success
2025/08/31 13:53:42 [INFO][migration.go:263] received importing task WCsZsd5Ia9euDeeBQF8o, 170 slots to import
2025/08/31 13:53:42 [INFO][node_manager.go:137] triggerMigrationTask WCsZsd5Ia9euDeeBQF8o success
2025/08/31 13:53:42 [INFO][server.go:89] accept link
2025/08/31 13:53:42 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:42 [INFO][server.go:69] connection closed: 127.0.0.1:58430
2025/08/31 13:53:43 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:43 [INFO][node_manager.go:219] propose EventStartMigrate ar3sOm23zzgmrwWrHse6 success
2025/08/31 13:53:43 [INFO][migration.go:263] received importing task ar3sOm23zzgmrwWrHse6, 170 slots to import
2025/08/31 13:53:43 [INFO][node_manager.go:137] triggerMigrationTask ar3sOm23zzgmrwWrHse6 success
2025/08/31 13:53:43 [INFO][node_manager.go:219] propose EventStartMigrate i5Aunw8LbmTPtKgwu3vo success
2025/08/31 13:53:43 [INFO][migration.go:263] received importing task i5Aunw8LbmTPtKgwu3vo, 170 slots to import
2025/08/31 13:53:43 [INFO][node_manager.go:137] triggerMigrationTask i5Aunw8LbmTPtKgwu3vo success
2025/08/31 13:53:43 [INFO][server.go:89] accept link
2025/08/31 13:53:43 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:43 [INFO][server.go:69] connection closed: 127.0.0.1:58444
2025/08/31 13:53:44 [INFO][node_manager.go:126] rebalance plan generated, contains 2 tasks
2025/08/31 13:53:44 [INFO][node_manager.go:219] propose EventStartMigrate LRVRoiSHb3mxEDrYyQz0 success
2025/08/31 13:53:44 [INFO][migration.go:263] received importing task LRVRoiSHb3mxEDrYyQz0, 170 slots to import
2025/08/31 13:53:44 [INFO][node_manager.go:137] triggerMigrationTask LRVRoiSHb3mxEDrYyQz0 success
2025/08/31 13:53:44 [INFO][node_manager.go:219] propose EventStartMigrate zhgtiYTaRIDY6eolttr1 success
2025/08/31 13:53:44 [INFO][migration.go:263] received importing task zhgtiYTaRIDY6eolttr1, 170 slots to import
2025/08/31 13:53:44 [INFO][node_manager.go:137] triggerMigrationTask zhgtiYTaRIDY6eolttr1 success
2025/08/31 13:53:44 [INFO][server.go:89] accept link
2025/08/31 13:53:44 [ERROR][migration.go:311] migrate error: ERR another migrating task in progress
2025/08/31 13:53:44 [INFO][server.go:69] connection closed: 127.0.0.1:48160
2025/08/31 13:53:44 [INFO][server.go:63] get exit signal
2025/08/31 13:53:44 [INFO][server.go:67] Shuting down...
2025/08/31 13:53:44 [INFO][server.go:103] handler shutting down...
2025/08/31 13:53:44 [INFO][client.go:235] reconnect with: 0.0.0.0:6400
2025/08/31 13:53:44 [ERROR][client.go:244] times: 0 reconnect error: dial tcp 0.0.0.0:6400: connect: connection refused
2025/08/31 13:53:44 [INFO][server.go:69] connection closed: 127.0.0.1:43990
2025/08/31 13:53:45 [ERROR][replica_manager.go:72] request failed write tcp 127.0.0.1:58348->127.0.0.1:6400: use of closed network connection

2025/08/31 13:53:45 [ERROR][client.go:244] times: 1 reconnect error: dial tcp 0.0.0.0:6400: connect: connection refused
2025/08/31 13:53:58 [INFO][server.go:48] bind: 0.0.0.0:6399, start listening...
2025/08/31 13:54:23 [INFO][server.go:48] bind: 0.0.0.0:6399, start listening...
2025/08/31 13:54:24 [INFO][node_manager.go:126] rebalance plan generated, contains 0 tasks
2025/08/31 13:54:25 [INFO][node_manager.go:126] rebalance plan generated, contains 0 tasks
2025/08/31 13:54:26 [INFO][node_manager.go:126] rebalance plan generated, contains 0 tasks
2025/08/31 13:54:27 [INFO][node_manager.go:126] rebalance plan generated, contains 0 tasks
2025/08/31 13:54:28 [INFO][node_manager.go:126] rebalance plan generated, contains 0 tasks
2025/08/31 13:54:28 [INFO][server.go:89] accept link
2025/08/31 13:54:28 [INFO][node_manager.go:100] Node 0.0.0.0:6400 joined cluster via 0.0.0.0:16667 (master=)
2025/08/31 13:54:28 [INFO][server.go:48] bind: 0.0.0.0:6400, start listening...
2025/08/31 13:54:29 [INFO][node_manager.go:126] rebalance plan generated, contains 1 tasks
2025/08/31 13:54:29 [INFO][node_manager.go:219] propose EventStartMigrate PBFT7DmAavcoY37n5i6X success
2025/08/31 13:54:29 [INFO][server.go:89] accept link
2025/08/31 13:54:29 [INFO][migration.go:263] received importing task PBFT7DmAavcoY37n5i6X, 512 slots to import
2025/08/31 13:54:29 [INFO][node_manager.go:137] triggerMigrationTask PBFT7DmAavcoY37n5i6X success
2025/08/31 13:54:29 [INFO][server.go:89] accept link
2025/08/31 13:54:29 [INFO][migration.go:161] finish dump slot  0
2025/08/31 13:54:29 [INFO][migration.go:161] finish dump slot  1
